ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_ORDER_SALES,AVG_PRICE_ORDER,SALES_RATIO
10367,21,60.37,10,1267.77,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,73,S24_1046,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Small,44273.36,74.21615384615384,0.028635052772141078
10380,34,100.0,3,3441.82,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,73,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,38360.4,79.01,0.08972325627469996
10407,26,76.43,8,1987.18,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,73,S24_1046,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Small,57883.09,83.97666666666667,0.034330924627555305
10420,60,64.67,11,3880.2,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,73,S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,APAC,Huxley,Adrian,Medium,43971.43,77.13076923076923,0.08824366185043334
10104,35,55.49,6,1942.15,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,44621.96,81.68384615384616,0.04352453366010817
10115,47,69.36,2,3259.92,4/4/2003 0:00,Shipped,2,4,2003,Classic Cars,57,S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,EMEA,Hernandez,Maria,Medium,24777.41,93.872,0.131568230900647
10127,20,60.69,8,1213.8,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,57,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,EMEA,Young,Jeff,Small,68462.15,85.852,0.017729504551054855
10141,20,54.33,2,1086.6,8/1/2003 0:00,Shipped,3,8,2003,Classic Cars,57,S24_1444,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,31569.43,81.93,0.03441937342549422
10152,25,65.31,4,1632.75,9/25/2003 0:00,Shipped,3,9,2003,Classic Cars,57,S24_1444,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Small,10640.29,79.065,0.15344976499700666
10165,25,69.36,9,1734.0,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,57,S24_1444,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Japan,Natividad,Eric,Small,77809.37,85.15388888888889,0.022285233770688546
10176,27,68.78,8,1857.06,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,57,S24_1444,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small,44669.74,89.72200000000001,0.04157310967111069
10184,31,60.11,3,1863.41,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,57,S24_1444,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,EMEA,Roel,Jose Pedro,Small,51502.740000000005,81.98538461538462,0.03618079348788045
10195,44,66.47,3,2924.68,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,57,S24_1444,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,EMEA,Frick,Steve,Small,38682.95,79.273,0.07560643642741828
10207,49,46.82,4,2294.18,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,57,S24_1444,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,EMEA,Franco,Valarie,Small,63730.78,83.64875,0.035997990296054744
10220,26,56.07,8,1457.82,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,57,S24_1444,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,EMEA,Cassidy,Dean,Small,38784.47,86.38111111111111,0.037587725190005174
10230,36,54.33,6,1955.88,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,57,S24_1444,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Small,37266.49,83.42125,0.052483611952722144
10246,44,52.6,2,2314.4,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,41317.75,81.59454545454545,0.056014666819950265
10259,28,46.82,1,1310.96,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,57,S24_1444,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Small,45788.72,81.47692307692309,0.028630632173164045
10271,45,64.74,2,2913.3,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,41121.58,83.53818181818181,0.07084601321252734
10282,29,46.82,11,1357.78,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,52807.15,89.22,0.02571204846313425
10292,40,53.75,5,2150.0,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,57,S24_1444,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Small,39775.74,79.42833333333333,0.054053048415943994
10305,45,61.85,2,2783.25,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,57,S24_1444,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,EMEA,Hernandez,Marta,Small,54251.659999999996,85.99928571428572,0.05130257765384506
10314,44,53.18,11,2339.92,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,57,S24_1444,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Small,60273.94,86.30199999999999,0.03882142099885954
10324,25,69.16,14,1729.0,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,57,S24_1444,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,EMEA,Frick,Michael,Small,56372.87,86.96642857142857,0.030670781884974102
10336,45,100.0,4,5972.4,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,57,S24_1444,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,EMEA,Bertrand,Marie,Medium,56812.67,92.10916666666667,0.10512443791147291
10349,48,47.4,4,2275.2,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,57,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,EMEA,Young,Jeff,Small,41706.52,83.106,0.05455262150857947
10358,44,60.76,14,2673.44,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,51435.45,85.22214285714286,0.05197660368481272
10371,25,97.27,12,2431.75,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,57,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Small,36124.270000000004,83.8225,0.06731623919320721
10383,22,91.76,2,2018.72,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,41249.74,81.16,0.04893897513050992
10394,31,50.29,2,1558.99,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,22353.86,73.17714285714285,0.06974142273414971
10412,21,52.6,2,1104.6,5/3/2005 0:00,Shipped,2,5,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,52287.74,81.59454545454545,0.021125411042818065
10425,55,46.82,1,2575.1,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,57,S24_1444,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Small,43784.69,81.47692307692309,0.05881279506603792
10107,25,100.0,3,2845.75,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,112,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Small,25783.76,92.80125,0.1103698607185298
10120,35,98.05,1,3431.75,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,112,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,50397.66,84.97933333333334,0.06809343925888622
10134,35,93.54,3,3273.9,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,112,S24_1578,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Da Cunha,Daniel,Medium,25624.88,90.44142857142857,0.12776254952218313
10145,43,95.8,7,4119.4,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,112,S24_1578,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Medium,55776.119999999995,83.8375,0.0738559799426708
10159,44,100.0,15,5355.68,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,112,S24_1578,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,28034,USA,EMEA,Brown,Julie,Medium,62498.29,83.05611111111111,0.08569322456662415
10168,50,100.0,2,5747.5,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,112,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Medium,62305.47,86.58777777777777,0.0922471173076778
10180,48,100.0,10,5355.36,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,112,S24_1578,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,EMEA,Rance,Martine,Medium,48874.28,82.245,0.10957419730786827
10188,25,100.0,2,2535.75,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,112,S24_1578,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Small,34481.340000000004,94.00625,0.07353977542636103
10201,39,100.0,3,4351.23,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,112,S24_1578,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,28034,USA,EMEA,Murphy,Julie,Medium,25431.88,91.03714285714285,0.17109352513459483
10211,25,90.16,15,2254.0,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,112,S24_1578,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,EMEA,Perrier,Dominique,Small,51172.65,82.83133333333333,0.044046966494797515
10223,32,91.29,2,2921.28,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,112,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small,49637.57,85.01933333333334,0.0588521960281295
10237,20,100.0,8,2299.0,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,112,S24_1578,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,EMEA,Frick,Michael,Small,24804.34,82.27111111111111,0.09268539295945791
10251,26,100.0,3,2637.18,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,112,S24_1578,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,EMEA,Brown,William,Small,27987.07,93.53000000000002,0.09422851338135789
10263,42,100.0,3,4307.52,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,112,S24_1578,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,EMEA,King,Julie,Medium,44130.520000000004,87.51272727272728,0.09760863910055897
10275,21,100.0,2,2153.76,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,112,S24_1578,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Small,56002.9,82.95166666666667,0.03845800842456373
10285,34,100.0,7,3716.88,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,112,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,EMEA,Hernandez,Marta,Medium,48828.72,84.42615384615384,0.07612077482268632
10299,47,100.0,10,5455.76,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,112,S24_1578,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Medium,42744.06,84.18818181818182,0.12763785190269714
10309,21,100.0,6,2650.62,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,112,S24_1578,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Small,19769.68,88.24666666666667,0.13407500778970624
10318,48,100.0,2,6437.28,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,112,S24_1578,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,EMEA,Yu,Kyung,Medium,44040.729999999996,92.69666666666666,0.1461665144969214
10329,30,87.78,7,2633.4,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,112,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Small,53152.28,87.41266666666667,0.049544440991054386
10339,27,84.39,10,2278.53,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,112,S24_1578,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Small,55888.65,79.908125,0.040769100702915534
10362,50,96.92,2,4846.0,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,112,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Medium,13529.57,86.64750000000001,0.3581784195654407
10374,38,100.0,6,4197.1,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,112,S24_1578,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,APAC,Calaghan,Tony,Medium,21730.03,86.11166666666666,0.19314745538777445
10389,45,100.0,1,4597.65,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,112,S24_1578,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,31606.72,87.7875,0.14546431898026746
10403,46,100.0,8,5287.7,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,112,S24_1578,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,40802.81,82.27111111111111,0.1295915648946727
10417,35,100.0,3,3550.05,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,112,S24_1578,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,31821.9,93.53000000000002,0.11155996342141733
10110,29,59.37,15,1721.73,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,51017.92,75.720625,0.03374755380070375
10123,50,59.87,1,2993.5,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,50,S24_1628,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,EMEA,Schmitt,Carine,Small,16560.3,89.9675,0.1807636335090548
10137,26,49.81,1,1295.06,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,EMEA,Henriot,Paul,Small,15146.32,87.34,0.08550327736374248
10148,47,56.85,8,2671.95,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,O'Hara,Anna,Small,47191.76,88.97,0.056618994502430076
10161,23,53.33,7,1226.59,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,50,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Small,40321.61,90.30666666666667,0.030420164274194406
10172,34,42.76,5,1453.84,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,50,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,EMEA,King,Julie,Small,26115.8,84.1,0.05566898199557356
10181,34,53.83,1,1830.22,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Small,60795.84,88.24470588235295,0.030104362403743416
10192,47,53.83,6,2530.01,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,50,S24_1628,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,EMEA,Young,Valarie,Small,63981.45,87.591875,0.03954286750300283
10204,45,49.81,12,2241.45,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,50,S24_1628,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,EMEA,Young,Jeff,Small,64316.090000000004,85.04470588235294,0.03485053273605407
10212,45,53.33,5,2399.85,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,65165.17,87.60125,0.03682718851189984
10226,36,43.27,3,1557.72,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,50,S24_1628,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,EMEA,Thompson,Valarie,Small,25872.22,85.08857142857143,0.06020820787702021
10241,21,40.25,10,845.25,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,EMEA,Citeaux,Frederique,Small,39341.229999999996,83.97666666666667,0.021485093374050586
10266,28,48.3,1,1352.4,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,50,S24_1628,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small,56421.65,86.83,0.023969522337613312
10278,35,45.28,1,1584.8,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,50,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,EMEA,King,Sue,Small,34453.85,87.503,0.04599776222396046
10288,50,52.32,13,2616.0,9/1/2004 0:00,Shipped,3,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Small,42902.84,75.91142857142857,0.0609749844066267
10301,22,51.32,3,1129.04,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Small,45078.759999999995,86.73363636363636,0.025045941813838714
10311,45,49.3,8,2218.5,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small,34872.13,86.76181818181819,0.06361813861097673
10321,48,42.26,5,2028.48,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,50,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,EMEA,Benitez,Violeta,Small,49504.380000000005,84.79866666666666,0.04097576820475279
10332,20,87.96,5,1759.2,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,48962.28,73.125,0.03592969935223605
10343,27,36.21,6,977.67,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,EMEA,Henriot,Paul,Small,18681.17,78.90166666666666,0.05233451652118149
10367,38,38.5,11,1463.0,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Small,44273.36,74.21615384615384,0.03304470227694487
10379,32,100.0,3,3970.56,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,18094.97,84.026,0.219428935223435
10407,64,40.25,10,2576.0,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,50,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Small,57883.09,83.97666666666667,0.044503498344680634
10420,37,60.37,13,2233.69,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,APAC,Huxley,Adrian,Small,43971.43,77.13076923076923,0.050798666315832804
10106,28,88.63,4,2481.64,2/17/2003 0:00,Shipped,1,2,2003,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Small,56181.32,78.88222222222223,0.04417197744730811
10120,39,100.0,10,4651.53,4/29/2003 0:00,Shipped,2,4,2003,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,50397.66,84.97933333333334,0.09229654710159162
10133,41,94.1,5,3858.1,6/27/2003 0:00,Shipped,2,6,2003,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,22167.74,78.18625,0.17404119680219993
10145,40,87.54,16,3501.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,109,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Medium,55776.119999999995,83.8375,0.06277955512143907
10168,49,100.0,11,6433.7,10/28/2003 0:00,Shipped,4,10,2003,Planes,109,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,EMEA,Hirano,Juri,Medium,62305.47,86.58777777777777,0.10326059654152356
10210,27,98.48,9,2658.96,1/12/2004 0:00,Shipped,1,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,50490.64,78.96588235294118,0.052662434066987465
10223,34,100.0,11,3608.76,2/20/2004 0:00,Shipped,1,2,2004,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium,49637.57,85.01933333333334,0.07270218908782199
10235,23,96.29,5,2214.67,4/2/2004 0:00,Shipped,2,4,2004,Planes,109,S24_1785,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small,31302.5,81.33333333333333,0.07075057902723425
10250,31,88.63,6,2747.53,5/11/2004 0:00,Shipped,2,5,2004,Planes,109,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Small,48472.24,82.75928571428572,0.056682546546229354
10262,34,97.38,1,3310.92,6/24/2004 0:00,Cancelled,2,6,2004,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium,50010.65,78.62375,0.06620429848442282
10275,25,95.2,11,2380.0,7/23/2004 0:00,Shipped,3,7,2004,Planes,109,S24_1785,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,EMEA,Labrune,Janine,Small,56002.9,82.95166666666667,0.042497799221111764
10284,22,100.0,3,2310.88,8/21/2004 0:00,Shipped,3,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Small,34145.47,76.56538461538462,0.06767749865501925
10297,32,100.0,6,4061.76,9/16/2004 0:00,Shipped,3,9,2004,Planes,109,S24_1785,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,EMEA,Cassidy,Dean,Medium,18971.96,85.79285714285713,0.21409279800294753
10308,31,100.0,9,3493.7,10/15/2004 0:00,Shipped,4,10,2004,Planes,109,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,EMEA,Frick,Steve,Medium,46873.04,80.71875,0.07453538323949119
10316,25,100.0,1,2872.25,11/1/2004 0:00,Shipped,4,11,2004,Planes,109,S24_1785,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,51334.16,79.435,0.05595202103238857
